league_id,league_name,match_id,radiant_team,dire_team,winner,radiant_pos1_player,radiant_pos1_hero,radiant_pos1_networth_6m,radiant_pos1_networth_10m,radiant_pos1_role_source,radiant_pos2_player,radiant_pos2_hero,radiant_pos2_networth_6m,radiant_pos2_networth_10m,radiant_pos2_role_source,radiant_pos3_player,radiant_pos3_hero,radiant_pos3_networth_6m,radiant_pos3_networth_10m,radiant_pos3_role_source,radiant_pos4_player,radiant_pos4_hero,radiant_pos4_networth_6m,radiant_pos4_networth_10m,radiant_pos4_role_source,radiant_pos5_player,radiant_pos5_hero,radiant_pos5_networth_6m,radiant_pos5_networth_10m,radiant_pos5_role_source,dire_pos1_player,dire_pos1_hero,dire_pos1_networth_6m,dire_pos1_networth_10m,dire_pos1_role_source,dire_pos2_player,dire_pos2_hero,dire_pos2_networth_6m,dire_pos2_networth_10m,dire_pos2_role_source,dire_pos3_player,dire_pos3_hero,dire_pos3_networth_6m,dire_pos3_networth_10m,dire_pos3_role_source,dire_pos4_player,dire_pos4_hero,dire_pos4_networth_6m,dire_pos4_networth_10m,dire_pos4_role_source,dire_pos5_player,dire_pos5_hero,dire_pos5_networth_6m,dire_pos5_networth_10m,dire_pos5_role_source
19696,DreamLeague Season 29,8822238357,TSpirit,PV,TSpirit,V,faceless_void,2180,3934,league_roster,London+G,snapfire,2620,5493,league_roster,pos3jungler,doom_bringer,2021,3687,league_roster,TIMBER,tusk,1085,2044,league_roster,123,hoodwink,1025,2556,league_roster,destroy,kez,2696,4430,league_roster,Have fun,invoker,2104,2998,league_roster,strafe instructor,dawnbreaker,2195,3529,league_roster,p4S,lion,976,1330,league_roster,~V,lich,941,1451,league_roster
19696,DreamLeague Season 29,8822330030,PV,TSpirit,PV,destroy,kez,2823,4679,league_roster,Have fun,viper,2717,4677,league_roster,strafe instructor,beastmaster,2395,4142,league_roster,Pele,keeper_of_the_light,1228,2021,league_roster,Dukalis,silencer,1244,1540,league_roster,兜圈。,alchemist,1668,3774,league_roster,London+G,storm_spirit,1868,2990,league_roster,pos3jungler,largo,1923,2879,league_roster,pV,rattletrap,1209,2012,league_roster,123,ringmaster,839,1372,league_roster
19696,DreamLeague Season 29,8822412074,PV,TSpirit,PV,destroy,kez,2772,4785,league_roster,Have fun,pangolier,2811,4460,league_roster,strafe instructor,viper,2443,3707,league_roster,Pele,marci,952,1554,league_roster,Dukalis,winter_wyvern,1107,1573,league_roster,兜圈。,doom_bringer,2503,4736,league_roster,London+G,sniper,2086,3894,league_roster,pos3jungler,slardar,1991,3192,league_roster,TIMBER,batrider,972,1753,league_roster,123,lich,1050,1642,league_roster
19696,DreamLeague Season 29,8822520406,Aurora,FLCN,Aurora,CV,lone_druid,3107,5475,league_roster,Katanaa,monkey_king,2923,4572,league_roster,Shenorita`,slardar,1996,3288,league_roster,tweekin',bane,899,1341,league_roster,save丶,phoenix,1330,2350,league_roster,I m Going To Be The Best Carry,windrunner,2772,4411,league_roster,U,pangolier,1983,3819,league_roster,YeS signature player,shredder,2040,3141,league_roster,Cr1t-,tiny,947,1213,league_roster,mMS,lich,849,1605,league_roster
19696,DreamLeague Season 29,8822593932,FLCN,Aurora,Aurora,I m Going To Be The Best Carry,life_stealer,2428,3899,league_roster,EV,death_prophet,2948,4620,league_roster,\V,tidehunter,1961,3064,league_roster,Cr1t-,rattletrap,864,1336,league_roster,έS,lich,736,1354,league_roster,tragic,ursa,2615,4707,league_roster,Katanaa,snapfire,2159,4358,league_roster,`eV,axe,2844,5092,league_roster,tweekin',bane,1143,1828,league_roster,save丶,phoenix,1329,2023,league_roster
19696,DreamLeague Season 29,8823502263,Aurora,TSpirit,Aurora,A Narrow Escape,faceless_void,2754,4859,league_roster,{V,queenofpain,2629,4100,league_roster,=S,doom_bringer,2443,4082,league_roster,=S,lion,922,1831,league_roster,`S,warlock,1142,1778,league_roster,WV,alchemist,2761,5137,league_roster,`S,void_spirit,2276,3601,league_roster,V,primal_beast,1615,2984,league_roster,`_V,techies,1093,1393,league_roster,`CV,phoenix,826,1399,league_roster
19696,DreamLeague Season 29,8823581121,TSpirit,Aurora,Aurora,V,faceless_void,1908,3122,league_roster,P[V,invoker,1953,3326,league_roster,ĆV,legion_commander,2486,4501,league_roster,/V,marci,1026,1422,league_roster,0h`S,rubick,1295,1735,league_roster,V,naga_siren,2079,4118,league_roster,WaV,void_spirit,2664,4393,league_roster,R>S,shredder,3070,5381,league_roster,@V,lion,803,1388,league_roster,W,enchantress,1071,1622,league_roster
19696,DreamLeague Season 29,8823789680,PV,Aurora,PV,4T,nevermore,2606,4888,league_roster,@f_S,pangolier,2314,3152,league_roster,D4T,slardar,1981,3415,league_roster,4T,lion,956,1266,league_roster,U,witch_doctor,827,1421,league_roster,БV,tiny,2652,4412,league_roster,ϗV,puck,2771,4492,league_roster,V,shredder,1243,2223,league_roster,@]W,bane,1194,1816,league_roster,vV,phoenix,899,1751,league_roster
19696,DreamLeague Season 29,8823904596,PV,Aurora,Aurora,4U,nevermore,2990,4785,league_roster,jV,ember_spirit,2281,4274,league_roster,64U,slardar,2549,4757,league_roster,/4U,lion,994,1833,league_roster,@3V,silencer,714,1157,league_roster,;S,tiny,2273,3905,league_roster,pV,queenofpain,2634,5037,league_roster,Shenorita`,shredder,1279,2522,league_roster,0dV,bane,927,1532,league_roster,S,phoenix,1328,2125,league_roster
19696,DreamLeague Season 29,8824011004,PV,Aurora,PV,ٌU,muerta,2553,4390,league_roster,Have fun,pangolier,2975,4407,league_roster,UT,dawnbreaker,2263,3498,league_roster,Pele,wisp,1491,2416,league_roster,@S,witch_doctor,889,1260,league_roster,*S,tiny,2667,4823,league_roster,Katanaa,puck,2662,4444,league_roster,9S,largo,2239,3779,league_roster,tweekin',bane,1047,1591,league_roster,jV,phoenix,1432,2471,league_roster
19696,DreamLeague Season 29,8824123966,PV,Aurora,Aurora,HV,faceless_void,2402,3835,league_roster,oqMS,void_spirit,2279,3924,league_roster,# V,axe,2145,3588,league_roster,V,lion,817,1725,league_roster,jV,chen,873,1802,league_roster,0HV,alchemist,2956,5664,league_roster,s1V,puck,2640,4002,league_roster,`{T,largo,2411,4148,league_roster,V,hoodwink,893,1265,league_roster,/>gU,enchantress,1007,1840,league_roster
19696,DreamLeague Season 29,8824218541,PV,Aurora,PV,rV,gyrocopter,2592,4655,league_roster,Have fun,pangolier,2553,4218,league_roster,vV,axe,2625,4771,league_roster,EV,wisp,1180,2262,league_roster,MV,bane,939,1366,league_roster,A Narrow Escape,necrolyte,2933,4771,league_roster,Katanaa,puck,2911,4837,league_roster,pSV,dawnbreaker,2477,3885,league_roster,tweekin',hoodwink,1140,1866,league_roster,save丶,phoenix,1220,2270,league_roster
19239,FISSURE Universe Episode 8,8658101310,ICxI,VPP,VPP,don't you dare go hollow,storm_spirit,2850,4754,fallback_lh5,й,bristleback,2380,3646,fallback_lh5,stronj bob,abaddon,2581,4272,fallback_lh5,mad,tusk,855,1763,league_roster,)),warlock,986,1312,fallback_lh5,Cutie,nevermore,2596,4875,league_roster,Огузок сильнейший игрок на поле,ember_spirit,3269,4781,league_roster,line survival simulator,abyssal_underlord,2439,4161,league_roster,7$&,bounty_hunter,1110,1483,league_roster,,shadow_shaman,940,1728,league_roster
19239,FISSURE Universe Episode 8,8658161180,VPP,ICxI,ICxI,Cutie,gyrocopter,2514,4933,league_roster,Огузок сильнейший игрок на поле,leshrac,2281,4005,league_roster,line survival simulator,abyssal_underlord,1958,3792,league_roster,z,bounty_hunter,1239,1827,league_roster,JANTER,shadow_shaman,1003,1524,league_roster,don't you dare go hollow,dragon_knight,2849,4455,fallback_lh5,stronj bob,broodmother,2650,5023,fallback_lh5,destroyed,bristleback,2615,4402,fallback_lh5,mad,hoodwink,1041,1810,league_roster,Se,jakiro,703,1295,fallback_lh5
19239,FISSURE Universe Episode 8,8658209837,ICxI,VPP,ICxI,stronj bob,dragon_knight,2834,5354,fallback_lh5,K,enigma,2169,3698,fallback_lh5,don't you dare go hollow,lina,1575,3457,fallback_lh5,mad,dark_willow,754,1217,league_roster,Se,chen,1319,2032,fallback_lh5,Cutie,ursa,1813,3344,league_roster,Огузок сильнейший игрок на поле,huskar,2544,4520,league_roster,line survival simulator,dawnbreaker,1826,3677,league_roster,опиаты круг,void_spirit,1233,2008,league_roster,JANTER,jakiro,566,1037,league_roster
19239,FISSURE Universe Episode 8,8658295824,1w,AVULUS,AVULUS,y.y,windrunner,2634,3823,fallback_lh5,錷,beastmaster,2765,4390,league_roster,something wrong,shredder,2410,4319,league_roster,jorj,dark_willow,812,1306,league_roster,тёмный,ogre_magi,673,884,league_roster,Y,templar_assassin,2531,4881,fallback_lh5,pve npc,ember_spirit,1817,3389,league_roster,kUBAJlDA,mars,2183,3714,league_roster,sematary,ringmaster,849,1672,fallback_lh5,Malo,jakiro,1009,1324,league_roster
19239,FISSURE Universe Episode 8,8658438075,AVULUS,1w,1w,iPad kid,broodmother,2010,3256,fallback_lh5,&j,viper,2421,4415,league_roster,kUBAJlDA,axe,2510,4377,league_roster,sematary,rattletrap,1012,1587,fallback_lh5,Malo,disruptor,559,871,league_roster,y.y,luna,2828,4800,fallback_lh5,…,leshrac,2137,3671,league_roster,something wrong,slardar,2892,4883,league_roster,jorj,tiny,1483,2238,league_roster,тёмный,ancient_apparition,1405,1935,league_roster
19239,FISSURE Universe Episode 8,8658516073,AVULUS,1w,AVULUS,iPad kid,dragon_knight,2470,4274,fallback_lh5,v,viper,2355,4232,league_roster,kUBAJlDA,centaur,1884,3231,league_roster,sematary,nyx_assassin,1085,1448,fallback_lh5,Malo,chen,1026,1857,league_roster,y.y,juggernaut,2650,5097,fallback_lh5,…,windrunner,2349,4403,league_roster,something wrong,slardar,2383,3964,league_roster,jorj,hoodwink,1031,1835,league_roster,тёмный,dazzle,1221,2044,league_roster
19239,FISSURE Universe Episode 8,8658625735,NGX,1000,NGX,rin,templar_assassin,2827,4610,league_roster,No!ob™,beastmaster,2593,4221,league_roster,Future-Past,razor,2658,3939,fallback_lh5,bO,shadow_shaman,1208,1811,league_roster,KN?,keeper_of_the_light,1277,1944,league_roster,MTD) (Boris mindset),kunkka,3562,5851,fallback_lh5,tw/styledotaaaa,morphling,2338,4565,fallback_lh5,АА,shredder,2121,3549,fallback_lh5,Nagato,disruptor,1119,1780,fallback_lh5,Cartoons & Cereal,shadow_demon,892,1598,fallback_lh5
19239,FISSURE Universe Episode 8,8658706039,NGX,1000,NGX,rin,muerta,2421,4975,league_roster,,marci,2753,5138,league_roster,Future-Past,keeper_of_the_light,2781,4917,fallback_lh5,O,tusk,2145,3218,league_roster,#8,wisp,1045,1704,league_roster,MTD) (Boris mindset),slardar,2896,3774,fallback_lh5,АА,dark_seer,2111,3109,fallback_lh5,tw/styledotaaaa,mars,1991,2866,fallback_lh5,Nagato,warlock,1208,1709,fallback_lh5,Cartoons & Cereal,void_spirit,1144,1907,fallback_lh5
19239,FISSURE Universe Episode 8,8658901866,PIPS4,L1,PIPS4,red moon disaster,gyrocopter,2674,4719,league_roster,天皇,ember_spirit,2164,3846,league_roster,Yayo,tidehunter,2200,3920,league_roster,Catharsis,hoodwink,1401,1682,league_roster,友爱,undying,1062,1742,league_roster,sao,templar_assassin,2516,4703,league_roster,lol,dragon_knight,2624,4360,fallback_lh5,в_меня_вселился_mad,axe,1898,3809,fallback_lh5,0000.,skywrath_mage,1565,2235,fallback_lh5,sperma,shadow_demon,1087,1675,league_roster
19239,FISSURE Universe Episode 8,8659318017,VPP,1w,1w,extract,dragon_knight,2381,3795,league_roster,Огузок сильнейший игрок на поле,tinker,2092,3770,league_roster,POѵ,shredder,2355,3975,league_roster,опиаты круг,batrider,1135,2171,league_roster,JANTER,jakiro,882,1096,league_roster,y.y,muerta,2646,4437,fallback_lh5,`,queenofpain,2481,4009,league_roster,something wrong,largo,2822,4836,league_roster,jorj,dark_willow,1196,1718,league_roster,тёмный,treant,1331,1769,league_roster
19239,FISSURE Universe Episode 8,8659365499,1w,VPP,1w,y.y,windrunner,2518,4264,fallback_lh5,…,ember_spirit,2903,4437,league_roster,something wrong,tidehunter,2460,4741,league_roster,jorj,treant,1306,1781,league_roster,тёмный,ancient_apparition,1064,1622,league_roster,extract,templar_assassin,2224,3546,league_roster,Огузок сильнейший игрок на поле,pangolier,1944,3764,league_roster,j,shredder,2327,3360,league_roster,опиаты круг,ringmaster,1253,1511,league_roster,JANTER,chen,927,1551,league_roster
19239,FISSURE Universe Episode 8,8659509268,AVULUS,ICxI,ICxI,`Ͷ,slark,2213,3619,fallback_lh5,pve npc,puck,2232,4154,league_roster,kUBAJlDA,primal_beast,2730,4683,league_roster,p,shadow_demon,962,1261,fallback_lh5,Malo,treant,988,1790,league_roster,don't you dare go hollow,dragon_knight,2842,4779,fallback_lh5,destroyed,brewmaster,2397,4242,fallback_lh5,stronj bob,nevermore,2639,4074,fallback_lh5,@L,hoodwink,1291,1828,league_roster,Se,chen,960,1873,fallback_lh5
19239,FISSURE Universe Episode 8,8659598928,ICxI,AVULUS,AVULUS,stronj bob,ursa,2495,4548,fallback_lh5,don't you dare go hollow,beastmaster,2514,4230,fallback_lh5,destroyed,razor,2237,3621,fallback_lh5,tunnel vision,tusk,997,1444,league_roster,Se,jakiro,1094,1406,fallback_lh5,iPad kid,gyrocopter,2730,5232,fallback_lh5,pve npc,puck,2485,4462,league_roster,kUBAJlDA,tidehunter,2247,3676,league_roster,sematary,shadow_shaman,1234,1649,fallback_lh5,Malo,treant,1480,2030,league_roster
19239,FISSURE Universe Episode 8,8659687753,AVULUS,ICxI,ICxI,iPad kid,gyrocopter,2523,4762,fallback_lh5,}Ͷ,ember_spirit,2698,4037,league_roster,kUBAJlDA,tidehunter,2014,3267,league_roster,sematary,bounty_hunter,1290,1835,fallback_lh5,Malo,dazzle,1112,1903,league_roster,don't you dare go hollow,storm_spirit,2731,4964,fallback_lh5,stronj bob,omniknight,2568,4581,fallback_lh5,destroyed,brewmaster,1857,3388,fallback_lh5,tunnel vision,hoodwink,1031,1560,league_roster,Se,ancient_apparition,1102,1594,fallback_lh5
19239,FISSURE Universe Episode 8,8659815119,PIPS4,NGX,NGX,red moon disaster,ursa,2661,4498,league_roster,世紀末覇王,queenofpain,2479,4694,league_roster,Yayo,brewmaster,2256,3799,league_roster,Catharsis,spirit_breaker,1336,2206,league_roster,友爱,warlock,539,1215,league_roster,rin,nevermore,2983,4561,league_roster,No!ob™,abyssal_underlord,2146,3687,league_roster,K,puck,2476,4339,fallback_lh5,p-,mirana,1248,1752,league_roster,gh,naga_siren,1258,1735,league_roster
19239,FISSURE Universe Episode 8,8659901193,NGX,PIPS4,NGX,rin,slark,1914,3454,league_roster,<3,razor,2115,3207,league_roster,Future-Past,void_spirit,2611,3810,fallback_lh5,,tiny,1072,1644,league_roster,gh,dazzle,1482,2274,league_roster,red moon disaster,phantom_assassin,2079,3450,league_roster,世紀末覇王,puck,2255,4262,league_roster,Yayo,tidehunter,1785,3518,league_roster,Catharsis,hoodwink,1538,2689,league_roster,友爱,batrider,865,1702,league_roster
19239,FISSURE Universe Episode 8,8660048910,L1,1000,L1,sao,gyrocopter,2778,4417,league_roster,gagaga,puck,2598,5008,fallback_lh5,в_меня_вселился_mad,enigma,2461,4179,fallback_lh5,0000.,skywrath_mage,1280,2038,fallback_lh5,sperma,treant,1541,2404,league_roster,MTD) (Boris mindset),tiny,2785,4441,fallback_lh5,АА,shredder,2208,3920,fallback_lh5,tw/styledotaaaa,slark,1727,3212,fallback_lh5,Nagato,dazzle,1469,1782,fallback_lh5,Cartoons & Cereal,spirit_breaker,1065,1845,fallback_lh5
19239,FISSURE Universe Episode 8,8660138752,L1,1000,L1,sao,nevermore,2743,4879,league_roster,GANG NO GLETCHER,storm_spirit,2964,4581,fallback_lh5,в_меня_вселился_mad,centaur,1984,3440,fallback_lh5,0000.,skywrath_mage,1267,2141,fallback_lh5,sperma,largo,894,1449,league_roster,tw/styledotaaaa,phantom_assassin,2504,4315,fallback_lh5,MTD) (Boris mindset),void_spirit,2348,3861,fallback_lh5,АА,mars,2085,3458,fallback_lh5,Cartoons & Cereal,snapfire,1442,2112,fallback_lh5,Nagato,jakiro,923,1468,fallback_lh5
19239,FISSURE Universe Episode 8,8660564089,L1,PIPS4,PIPS4,",",templar_assassin,2324,4561,league_roster,в_меня_вселился_mad,mars,2342,3799,fallback_lh5,GANG NO GLETCHER,ember_spirit,1949,3155,fallback_lh5,0000.,skywrath_mage,958,1329,fallback_lh5,sperma,warlock,929,1627,league_roster,red moon disaster,juggernaut,2359,4348,league_roster,世紀末覇王,monkey_king,2854,4684,league_roster,Yayo,abyssal_underlord,2300,4497,league_roster,Zn,hoodwink,1502,2281,league_roster,友爱,ringmaster,1026,1649,league_roster
19239,FISSURE Universe Episode 8,8660611286,PIPS4,L1,PIPS4,patience = high reward,weaver,2602,4732,league_roster,世紀末覇王,ember_spirit,1730,3875,league_roster,Yayo,tidehunter,2355,3968,league_roster,Catharsis,shadow_shaman,1082,1708,league_roster,友爱,treant,1182,1698,league_roster,sao,faceless_void,2365,3861,league_roster,GANG NO GLETCHER,storm_spirit,2732,4268,fallback_lh5,в_меня_вселился_mad,centaur,2532,4515,fallback_lh5,0000.,shadow_demon,1590,2089,fallback_lh5,sperma,phoenix,1339,1744,league_roster
19239,FISSURE Universe Episode 8,8660759083,1w,AVULUS,1w,y.y,dragon_knight,2586,4407,fallback_lh5,loseyourself,tiny,2518,4434,league_roster,something wrong,largo,2540,4275,league_roster,jorj,dark_willow,1302,1916,league_roster,тёмный,chen,1146,2079,league_roster,iPad kid,templar_assassin,2551,4291,fallback_lh5,pve npc,storm_spirit,2390,3890,league_roster,kUBAJlDA,slardar,1954,3976,league_roster,sematary,shadow_demon,873,1526,fallback_lh5,Malo,phoenix,967,1725,league_roster
19239,FISSURE Universe Episode 8,8660862355,AVULUS,1w,1w,`h,templar_assassin,2569,4845,fallback_lh5,pve npc,nevermore,2302,4073,league_roster,kUBAJlDA,axe,2279,4605,league_roster,sematary,ringmaster,628,1268,fallback_lh5,Malo,jakiro,1082,1281,league_roster,y.y,abaddon,2734,4593,fallback_lh5,,tiny,2420,4166,league_roster,something wrong,dawnbreaker,2461,3913,league_roster,jorj,dark_willow,1386,1873,league_roster,тёмный,ancient_apparition,970,1638,league_roster
19239,FISSURE Universe Episode 8,8662003678,PR,Z10,Z10,x/x/x,razor,2998,4401,league_roster,can`t have everything,slardar,2283,4073,league_roster,transurfing,mars,1882,3396,league_roster,Immersion,tusk,1131,1579,league_roster,-,phoenix,1379,1774,league_roster,cmcnp,windrunner,2131,3616,league_roster,Sumimasen,nevermore,2707,4468,league_roster,nefrit,brewmaster,1727,2545,league_roster,怨恨,tiny,1301,1491,league_roster,whatthefcckhaveyoudonelately,warlock,1243,1992,league_roster
19239,FISSURE Universe Episode 8,8662083526,Z10,PR,PR,cmcnp,nevermore,2489,4063,league_roster,Sumimasen,void_spirit,2902,4354,league_roster,nefrit,bristleback,2577,4856,league_roster,怨恨,tiny,867,1644,league_roster,whatthefcckhaveyoudonelately,chen,1353,2176,league_roster,x/x/x,templar_assassin,2935,4682,league_roster,,puck,1868,2842,league_roster,,slardar,1847,3133,league_roster,Immersion,ringmaster,1043,1625,league_roster,-,jakiro,1278,1916,league_roster
19239,FISSURE Universe Episode 8,8662178160,PR,Z10,Z10,x/x/x,templar_assassin,2227,4087,league_roster,TH,shredder,1907,3114,league_roster,oH,brewmaster,2377,4000,league_roster,Immersion,tusk,1020,1384,league_roster,-,lion,1173,1496,league_roster,cmcnp,abaddon,2612,4520,league_roster,*H,queenofpain,3085,4583,league_roster,nefrit,razor,2355,3711,league_roster,怨恨,nyx_assassin,947,1694,league_roster,whatthefcckhaveyoudonelately,warlock,1347,2090,league_roster
19239,FISSURE Universe Episode 8,8662289349,VLNR,VP,VP,win draft everygame,centaur,2324,3725,fallback_lh5,DO NOT LET IT CONSUME YOU,dragon_knight,2644,4071,fallback_lh5,G.T.I,tiny,1909,3433,fallback_lh5,POMPACI,ringmaster,1068,1588,fallback_lh5,Stoic,jakiro,836,1395,fallback_lh5,rtz laning fan,muerta,2900,4988,league_roster,`((,queenofpain,2889,4379,league_roster,Bingbong,mars,2121,3688,league_roster,Hellscream,skywrath_mage,1167,1504,league_roster,yeehaw,largo,729,811,league_roster
19239,FISSURE Universe Episode 8,8662505344,VLNR,VP,VP,G.T.I,void_spirit,2842,4240,fallback_lh5,win draft everygame,mars,2590,3969,fallback_lh5,DO NOT LET IT CONSUME YOU,gyrocopter,2026,3695,fallback_lh5,Stoic,jakiro,1095,1361,fallback_lh5,POMPACI,phoenix,1051,1720,fallback_lh5,rtz laning fan,luna,2120,3807,league_roster,Serenada,ember_spirit,2361,3675,league_roster,:,abyssal_underlord,1966,3423,league_roster,Hellscream,shadow_demon,1408,1837,league_roster,yeehaw,largo,884,1525,league_roster
19239,FISSURE Universe Episode 8,8662591470,Aurora,SB,Aurora,Stories,nevermore,2923,5213,league_roster,精神~,ember_spirit,2591,3817,league_roster,Shenorita`,shredder,1879,3777,league_roster,from behind,spirit_breaker,1586,2416,league_roster,tripleraze,pugna,850,1395,league_roster,srysry xdd,clinkz,2634,4552,league_roster,Aura,slardar,2387,3824,fallback_lh5,tensa zangetsu,abyssal_underlord,2012,3110,fallback_lh5,,chen,1290,1781,fallback_lh5,don't chase the squirrel,batrider,1134,1880,fallback_lh5
19239,FISSURE Universe Episode 8,8662686457,SB,Aurora,Aurora,srysry xdd,dragon_knight,2038,3408,league_roster,Aura,invoker,2524,4012,fallback_lh5,tensa zangetsu,brewmaster,1614,2629,fallback_lh5,Dark,chen,1659,2156,fallback_lh5,don't chase the squirrel,hoodwink,885,1253,fallback_lh5,Stories,omniknight,3262,5489,league_roster,精神~,void_spirit,2490,4711,league_roster,cX,primal_beast,1659,3271,league_roster,r^,tiny,889,1360,league_roster,tripleraze,shadow_demon,939,1947,league_roster
19239,FISSURE Universe Episode 8,8662899095,Nemiga,RE,RE,why?,monkey_king,2745,4367,league_roster,Serenityy,puck,2380,4233,league_roster,Hina,abyssal_underlord,2335,3718,league_roster,I'm burning in the dark,tusk,951,1550,fallback_lh5,VaniLLl,dazzle,1232,1611,league_roster,)),muerta,2741,4910,league_roster,91 days,dragon_knight,2067,3471,league_roster,yowaai ♡,tidehunter,1684,3087,league_roster,ghost avenue,rubick,993,1606,league_roster,вас не существует,treant,964,1434,fallback_lh5
19239,FISSURE Universe Episode 8,8662967766,RE,Nemiga,RE,)),luna,2483,4225,league_roster,91 days,kunkka,1694,4139,league_roster,yowaai ♡,viper,2381,4138,league_roster,ghost avenue,shadow_demon,945,1356,league_roster,вас не существует,ogre_magi,1121,1502,fallback_lh5,why?,pudge,2660,3943,league_roster,Serenityy,sniper,3287,5009,league_roster,Hina,tidehunter,2270,3437,league_roster,I'm burning in the dark,largo,1355,1747,fallback_lh5,VaniLLl,jakiro,1190,1821,league_roster
19239,FISSURE Universe Episode 8,8663591584,VLNR,PR,PR,G.T.I,viper,2640,4257,fallback_lh5,win draft everygame,abyssal_underlord,2285,3787,fallback_lh5,DO NOT LET IT CONSUME YOU,monkey_king,2323,4367,fallback_lh5,POMPACI,tiny,1240,2057,fallback_lh5,Stoic,jakiro,998,1648,fallback_lh5,x/x/x,luna,2624,4746,league_roster,(,rubick,2349,4080,league_roster,@L,shredder,2392,4381,league_roster,Immersion,tusk,1498,1827,league_roster,-,largo,1005,1433,league_roster
19239,FISSURE Universe Episode 8,8663652607,VLNR,PR,PR,win draft everygame,mars,2257,4095,fallback_lh5,G.T.I,ember_spirit,2484,3808,fallback_lh5,DO NOT LET IT CONSUME YOU,medusa,1694,2965,fallback_lh5,POMPACI,rubick,1078,1727,fallback_lh5,Stoic,tusk,793,1280,fallback_lh5,x/x/x,templar_assassin,2823,4727,league_roster,can`t have everything,centaur,2675,5153,league_roster,transurfing,antimage,2913,5505,league_roster,Immersion,ringmaster,1470,2532,league_roster,-,chen,1367,2167,league_roster
19239,FISSURE Universe Episode 8,8663855270,Z10,VP,Z10,cmcnp,gyrocopter,2523,4494,league_roster,l<,invoker,1981,3606,league_roster,nefrit,bristleback,2408,4673,league_roster,怨恨,spirit_breaker,841,1592,league_roster,whatthefcckhaveyoudonelately,warlock,1020,2122,league_roster,suicide year,dragon_knight,2526,5114,league_roster,Serenada,queenofpain,1912,3413,league_roster,@,abyssal_underlord,2463,4111,league_roster,Hellscream,largo,1133,1906,league_roster,yeehaw,jakiro,934,1567,league_roster
19239,FISSURE Universe Episode 8,8663978647,VP,Z10,Z10,suicide year,clinkz,2823,4486,league_roster,Serenada,huskar,3408,5264,league_roster,h,beastmaster,2158,3104,league_roster,Hellscream,tiny,1144,1821,league_roster,yeehaw,phoenix,1398,1939,league_roster,cmcnp,nevermore,2402,4243,league_roster,Sumimasen,sand_king,1484,2894,league_roster,nefrit,centaur,2094,3479,league_roster,怨恨,nyx_assassin,1087,1794,league_roster,whatthefcckhaveyoudonelately,warlock,1219,1999,league_roster
19239,FISSURE Universe Episode 8,8664224032,Aurora,RE,Aurora,Y,phantom_assassin,2558,4573,league_roster,精神~,ember_spirit,3244,5186,league_roster,Shenorita`,shredder,2168,3721,league_roster,from behind,dark_willow,978,1659,league_roster,tripleraze,jakiro,1238,2334,league_roster,)),ursa,2779,4859,league_roster,91 days,tiny,1987,3263,league_roster,yowaai ♡,slardar,2114,3107,league_roster,ghost avenue,muerta,1118,1722,league_roster,вас не существует,warlock,730,1152,fallback_lh5
19239,FISSURE Universe Episode 8,8664304818,RE,Aurora,Aurora,)),gyrocopter,2089,3595,league_roster,91 days,puck,2275,3902,league_roster,yowaai ♡,kunkka,1832,3251,league_roster,ghost avenue,tiny,1103,1528,league_roster,вас не существует,warlock,1015,1408,fallback_lh5,1nonly,beastmaster,2502,4747,league_roster,精神~,ember_spirit,2499,4322,league_roster,Shenorita`,primal_beast,2535,4167,league_roster,from behind,largo,1101,2093,league_roster,tripleraze,jakiro,1233,2086,league_roster
19239,FISSURE Universe Episode 8,8664494173,Nemiga,SB,Nemiga,exhausted,juggernaut,2636,4747,league_roster,Serenityy,invoker,2421,3199,league_roster,Hina,tidehunter,1644,3012,league_roster,I'm burning in the dark,tiny,930,1561,fallback_lh5,VaniLLl,enchantress,917,1388,league_roster,ван дизаер,omniknight,2685,4588,league_roster,tensa zangetsu,dark_seer,2547,4246,fallback_lh5,Aura,void_spirit,2370,3671,fallback_lh5,Dark,shadow_demon,1063,1699,fallback_lh5,don't chase the squirrel,largo,1071,1530,fallback_lh5
19239,FISSURE Universe Episode 8,8664584706,SB,Nemiga,SB,ван дизаер,abaddon,2823,5213,league_roster,tensa zangetsu,tidehunter,2441,4038,fallback_lh5,Aura,invoker,2114,3854,fallback_lh5,Dark,batrider,1220,1932,fallback_lh5,don't chase the squirrel,shadow_demon,1292,1987,fallback_lh5,exhausted,terrorblade,2892,4890,league_roster,Serenityy,queenofpain,2368,4243,league_roster,Hina,axe,1857,3278,league_roster,I'm burning in the dark,tiny,1650,2315,fallback_lh5,VaniLLl,dazzle,1100,2043,league_roster
19239,FISSURE Universe Episode 8,8664638346,SB,Nemiga,SB,XD,gyrocopter,2907,5218,league_roster,tensa zangetsu,marci,2177,3432,fallback_lh5,Aura,invoker,2145,3946,fallback_lh5,(q,nyx_assassin,874,1696,fallback_lh5,don't chase the squirrel,muerta,1118,1604,fallback_lh5,exhausted,nevermore,2917,5016,league_roster,Serenityy,slardar,2453,4085,league_roster,Hina,centaur,1946,3262,league_roster,I'm burning in the dark,tusk,1148,1876,fallback_lh5,VaniLLl,mirana,578,1315,league_roster
